Sr No.,NUMC_ID,morb_code,term_devanagari,term_iast,wordtree,parent_id,def_id,w_trans,w_def,refn,sys_id
14334,155,SAT-I.154,योग-बस्तिः,yoga-bastiḥ,yoga-bastiH,142,0,Course of eight therapeutic enemas,a form of therapeutic enema wherein a course of eight enema which includes five anuvāsana-basti and three nirūha- basti are administered in a particular sequence,,1
14335,156,SAT-I.155,उत्तर-बस्तिः,uttara-bastiḥ,uttara-bastiH,142,0,basti administered through vaginal or urethral route,procedure in which medicated oil/ghee/decoction is administered through vaginal or urethral route,,1
14336,157,SAT-I.156,नस्यम्/ नस्तम्,nasyam/ nastam,nasyam/ nastam,139,0,medication through nasal route,procedure in which the medicine either in liquid form or in powder form is administered through the nose,,1
14337,158,SAT-I.157,नावनम्,nāvanam,nAvanam,157,0,medication of unctuous substance through nose,type of nasyam in which the drops of medicated unctuous substance are used for nasyam,,1
14338,159,SAT-I.158,शिरोविरेचनम्,śirovirecanam,Sirovirecanam,157,0,medication through nose for cleansing or errhine,literally means cleaning of the head; a kind of nasyam therapy which eliminates the morbid factors out of the head region,,1
14339,160,SAT-I.159,मर्शः,marśaḥ,marSaH,157,0,high dose medication through nasal route,kind of nasya therapy in which medicines mainly having the oil base is instilled in the nose in a comparatively higher dose,,1
14340,161,SAT-I.160,प्रतिमर्शः,pratimarśaḥ,pratimarSaH,157,0,low dose medication through nasal route,kind of nasya therapy in which medicines mainly having the oil base is instilled in the nose in a lower dose,,1
14341,162,SAT-I.161,अवपीडनम्,avapīḍanam,avapIDanam,157,0,nasya therapy by expressed juice from paste,therapeutic instillation of juice expressed from kalka (paste) of a drug into nostril,,1
14342,163,SAT-I.162,प्रधमनम्/ ध्मापनम्,pradhamanam/ dhmāpanam,pradhamanam/ dhmApanam,157,0,nasya therapy by medicated powder insufflation,nasya in which medicated powder is puffed into the nostrils,,1
14343,164,SAT-I.163,धूमनस्यम्,dhūmanasyam,dhUmanasyam,157,0,nasyam therapy using medicated smoke,nasya in which medicated smoke is puffed up into the nostrils,,1
14344,165,SAT-I.164,रेचननस्यम्,recananasyam,recananasyam,157,0,cleansing type of nasya therapy,nasya therapy which eliminates the morbid factors out of the head region,,1
14345,166,SAT-I.165,बृंहणनस्यम्,bṛṁhaṇanasyam,bRuMhaNanasyam,157,0,nourishing nasya therapy,nasya therapy with primary aim of nourishment,,1
14346,167,SAT-I.166,शमननस्यम्,śamananasyam,Samananasyam,157,0,nasyam therapy having pacifying effect,nasya therapy which help in treatment by pacifying the morbid dośa,,1
14347,168,SAT-I.167,शुद्धिः,śuddhiḥ,SuddhiH,139,0,cleansing,the term signifies internal and external purifications,,1
14348,169,SAT-I.168,उत्तम-शुद्धिः,uttama-śuddhiḥ,uttama-SuddhiH,168,0,adequete cleansing,achievement of the adequate degree of evacuation of doṣa  during śodhana,,1
14349,170,SAT-I.169,मध्यम-शुद्धिः,madhyama-śuddhiḥ,madhyama-SuddhiH,168,0,moderate cleansing,achievement of the moderate degree of evacuation of doṣa  during śodhana,,1
14350,171,SAT-I.170,अवर/हीन-शुद्धिः,avara/hīna-śuddhiḥ,avara/hIna-SuddhiH,168,0,mild/less cleansing,achievement of the mild/less degree of evacuation of doṣa during śodhana  ,,1
14351,172,SAT-I.171,पश्चात्-कर्म,paścāt-karma,paScAt-karma,78,0,post -therapy procedures,procedures which are adviced after major therapeutic procedure in order to make person return to normalcy,,1
14352,173,SAT-I.172,संसर्जन-क्रमः,saṁsarjana-kramaḥ,saMsarjana-kramaH,172,0,post therapy dietetic regimen for revival,dietary regimn for restoration of agni after shodhana,,1
14353,174,SAT-I.173,परिहार-कालः,parihāra-kālaḥ,parihAra-kAlaH,172,0,period of therapeutic restrictions,definite period in which certain regimens are required e.g. after pañcakarma procedures some regimens are required to bring back the body constituents in normalcy,,1
14354,175,SAT-I.174,दैवी-चिकित्सा,daivī-cikitsā,daivI-cikitsA,4,0,divine therapy,one among four categories of medicines described in  atharvaveda,,1
14355,176,SAT-I.175,आङ्गिरसी,āṅgirasī,A~ggirasI,175,0,treatments relating to sage Aṅgiras,one among four categories of medicines described in  atharvaveda,,1
14356,177,SAT-I.176,आथर्वणी,ātharvaṇī,AtharvaNI,175,0,treatments relating to sage Atharvan,one among four categories of medicines described in  atharvaveda,,1
14357,178,SAT-I.177,मानुषी-चिकित्सा,mānuṣī-cikitsā,mAnuShI-cikitsA,175,0,humane therapy,one among four categories of medicines described in  atharvaveda,,1
14358,179,SAT-I.178,सत्वावजय-चिकित्सा,satvāvajaya-cikitsā,satvAvajaya-cikitsA,4,0,subjugation of mind/ counselling,the treatment done by psychotherapy and counseling by which the mind is made to restrain itself from wrong preoccupations,,1
14359,180,SAT-I.179,अहितेभ्योऽर्थेभ्यो मनोनिग्रह,ahitebhyo-arthebhyo manonigraha,ahiteByo&rtheByo manonigraha,179,0,restricting the mind from desire for unwholesomeness,the main focus of satvāvajaya-cikitsā regarding restraining oneself from unwholesomeness,,1
14360,181,SAT-I.180,कुमारतन्त्रम्/ कौमारभृत्यम्/ बाल-तन्त्रम्/ बालचिकित्सा,kumāratantram/ kaumārabhṛtyam/ bāla-tantram/ bālacikitsā,kumAratantram/ kaumAraBRutyam/ bAla-tantram/ bAlacikitsA,1,0,pediatrics,"one among the eight branches of āyurveda which deals with neonatal, child care and maternal ante natal and post natal care and certain aspects of obstetrics",,1
14361,182,SAT-I.181,कुमारागारम्,kumārāgāram,kumArAgAram,181,0,child abode / nursery,"a specially constructed abode in accord to seasonal comfort, for the child equipped with well-defined division for the water source, urinal, lavatory, bathroom, kitchen etc.",,1
14362,183,SAT-I.182,धात्री,dhātrī,dhAtrI,181,0,wet nurse,"a lady who is feeding a child is called as dhātri, she may be the child’s mother or an appointed lady for that work",,1
14363,184,SAT-I.183,बालः,bālaḥ,bAlaH,181,0,child,the term signifies child up to the age of one year or up to 16 years used in different context,,1
14364,185,SAT-I.184,शिशुः,śiśuḥ,SiSuH,181,0,baby,"this term is used for the baby who spent most of the time in sleeping, term generally used upto 1 year of age",,1
14365,186,SAT-I.185,क्षीरादः/ दुग्धाशी,kṣīrādaḥ/ dugdhāśī,kShIrAdaH/ dugdhASI,181,0,child dependant on breastmilk alone,a child dependent on milk,,1
14366,187,SAT-I.186,दुग्धान्नाशी/ क्षीरान्नादः,dugdhānnāśī/ kṣīrānnādaḥ,dugdhAnnASI/ kShIrAnnAdaH,181,0,child on a diet of both breastmilk and solid food,child who is consuming milk and food (anna),,1
14367,188,SAT-I.187,अन्नादः/ अन्नाशी,annādaḥ/ annāśī,annAdaH/ annASI,181,0,child who takes normal diet,child who start taking normal food,,1
14368,189,SAT-I.188,कुमारः,kumāraḥ,kumAraH,181,0,child,routinely used for child between the ages one to sixteen years and signifies immaturity of dhatu,,1
14369,190,SAT-I.189,सद्योजातः/ जातमात्रः,sadyojātaḥ/ jātamātraḥ,sadyojAtaH/ jAtamAtraH,181,0,just born baby,neonate soon after birth,,1
14370,191,SAT-I.190,नवजातः,navajātaḥ,navajAtaH,181,0,neonate,neonatal age,,1
14371,192,SAT-I.191,सद्योजात-शिशु-परिचर्या,sadyojāta-śiśu-paricaryā,sadyojAta-SiSu-paricaryA,181,0,management of the newborn,various procedures done for the baby soon after birth,,1
14372,193,SAT-I.192,प्राणप्रत्यागमनम्,prāṇapratyāgamanam,prANapratyAgamanam,181,0,resuscitation,measures to revive the baby soon after birth,,1
14373,194,SAT-I.193,अश्मनोः संघटट्नं कर्णयोर्मूले,aśmanoḥ saṁghaṭaṭnaṁ karṇayormūle,aSmanoH saMGaTaTnaM karNayormUle,181,0,making noice by hitting of stones near ear,one among the steps in neonatal resusication where sound stimulus is provided by the sound produced by hitting of stones together near the ears of baby,,1
14374,195,SAT-I.194,शीतोदक/उष्णोदक मुखपरिषेकः,śītodaka/uṣṇodaka mukhapariṣekaḥ,SItodaka/uShNodaka muKapariShekaH,181,0,sprinkling of face with cold or luke warm water,one among the steps in neonatal resusication where tactile sensation is stimulated by sprinkling of luke warm or cold water as per season,,1
14375,196,SAT-I.195,कृष्णकपालिकशूर्पेण अभिनिष्पुणनम्,kr̥̄ṣṇakapālikaśūrpeṇa abhiniṣpuṇanam,kRuShNakapAlikaSUrpeNa aBiniShpuNanam,181,0,fanning by winnowing baskets made of black potsherd,one among the steps in care of newborn,,1
14376,197,SAT-I.196,ओष्ठ-कण्ठ-जिह्वा-प्रमार्जनम्,oṣṭha-kaṇṭha-jihvā-pramārjanam,oShTha-kaNTha-jihvA-pramArjanam,181,0,"clearing of lips, buccal cavity and throat","one among the steps in neonatal resusication where the lips, mouth and throat of the baby is cleared of mucous",,1
14377,198,SAT-I.197,नाभिकल्पन-विधिः,nābhikalpana-vidhiḥ,nABikalpana-vidhiH,181,0,techinque of cutting of umbilical cord,standardized techinque for cutting of umbilical cord,,1
14378,199,SAT-I.198,जातकर्म,jātakarma,jAtakarma,181,0,birth - rites of the newborn,various birth rites done for a new born baby,,1
14379,200,SAT-I.199,रक्षाकर्म,rakṣākarma,rakShAkarma,181,0,protective measures for the newborn,the different measures adopted to ensure the protection of new born,,1
14380,201,SAT-I.200,नाभिनाल-पतनम्,nābhināla-pātanam,nABinAla-patanam,181,0,falling of umbilical cord,falling of residual umbilical cord after 5th day or so,,1
14381,202,SAT-I.201,बाल-संस्कारः,bāla-saṁskāraḥ,bAla-saMskAraH,181,0,ceremonies performed at various stages of life of the child,ceremonies performed at various stages life of a child indicative of the major milestones of life,,1
14382,203,SAT-I.202,जातकर्म-संस्कारः,jātakarma-saṁskāraḥ,jAtakarma-saMskAraH,202,0,birth ceremony,"one of the rituals performed just after birth, for the purpose of promotion of intellect, longevity and strength or for gut priming",,1
14383,204,SAT-I.203,नामकरण-संस्कारः,nāmakaraṇa-saṁskāraḥ,nAmakaraNa-saMskAraH,202,0,naming ceremony,naming ceremony usually done after 10th day or so,,1
14384,205,SAT-I.204,दोलाशयन-संस्कारः,dolāśayana-saṁskāraḥ,dolASayana-saMskAraH,202,0,cradle ceremony,ceremony in which child is made to lie down in a cradle for the first time,,1
14385,206,SAT-I.205,सूर्यचन्द्रदर्शन-संस्कारः,sūryacandradarśana-saṁskāraḥ,sUryacandradarSana-saMskAraH,202,0,showing of sun and moon to the child,ceremony in which the child is exposed to the sun and moon for the first time,,1
14386,207,SAT-I.206,निष्क्रामण-संस्कारः,niṣkrāmaṇa-saṁskāraḥ,niShkrAmaNa-saMskAraH,202,0,outing ceremony,"ritual performed in 4th month, wherein the child is taken out, first time, from the kumārāgāra  (child care room)",,1
14387,208,SAT-I.207,उपवेशन-संस्कारः,upaveśana-saṁskāraḥ,upaveSana-saMskAraH,202,0,seating ceremony,ritual wherein the sitting is initiated and usually done at 5th or 6th month of age,,1
14388,209,SAT-I.208,फलप्राशन-संस्कारः,phalaprāśana-saṁskāraḥ,PalaprASana-saMskAraH,202,0,fruit feeding ceremony,stage before annaprashana where the child is initiated with fruit diet before cereal based diet,,1
14389,210,SAT-I.209,कर्णवेधन-संस्कारः,karṇavedhana-saṁskāraḥ,karNavedhana-saMskAraH,202,0,ear piercing ceremony,ritual performed in infantile period wherein the earlobes are pierced with needle,,1
